conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/89f6560b-2194-45c9-9ece-d33049a73eef,ingineria calculatoarelor,released,knowledge,cross-sector,proiectarea de software | dezvoltarea de software de computer,"Disciplina ingineriei care combină informatica cu ingineria electrică pentru a dezvolta hardware și software. Ingineria calculatoarelor se ocupă cu electronica, proiectarea de software și integrarea de hardware și software.",http://data.europa.eu/esco/isced-f/0714,electronică și automatizare
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a16ada9-2794-4c81-bb48-5ec1cfbcf1db,utilizează echipament telecine,released,skill/competence,sector-specific,,Operează un sistem cu tub catodic (CRT) sau un echipament telecine cuplat cu sarcină (CCD) care produce lumină albă pentru a colora în nuanțe imaginile de pe peliculă prin expunerea lor la această lumină.,http://data.europa.eu/esco/skill/8ddcb295-707e-459c-ba6a-66ffb37835c5,operează echipamente audio-video
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a211052-4bec-49c2-9b4e-7914c37d21b4,microprocesoare,released,knowledge,cross-sector,,Procesoare de calculator la microscară care integrează unitatea centrală de procesare (CPU) a calculatorului pe un cip unic.,http://data.europa.eu/esco/isced-f/0611,utilizarea computerului
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,released,knowledge,sector-specific,,Distribuția BlackArch Linux este un instrument de testare a punctelor slabe ale sistemului care testează deficiențele de securitate ale sistemului pentru accesul potențial neautorizat la informații din sistem.,http://data.europa.eu/esco/isced-f/0613 | http://data.europa.eu/esco/skill/de586dcf-d7e5-4340-bf5b-d59026f1b436,analiza și dezvoltarea de aplicații și software | instrument de testare a punctelor slabe ale sistemului
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a6394d1-f44f-4b0d-81d5-7201fc025ba8,dezvoltă planul de e-learning,released,skill/competence,cross-sector,concepe planul de e-learning | formulează planul de e-learning | planifică procesul de e-learning | elaborează planul de e-learning | dezvoltă planuri de e-learning,"Creează un plan strategic pentru a maximiza rezultatele tehnologiei educaționale atât în cadrul organizației, cât și la nivel extern.",http://data.europa.eu/esco/skill/7e0b93e0-0de7-4607-b07f-27a6828d3ff0,elaborează programe educaționale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8a7a0d46-d88a-4ab0-bfa4-d861a82bab3c,lucrează cu echipament de transmisie la distanță,released,skill/competence,sector-specific,lucrează cu aparatura de transmisie la distanță | lucrează cu transmițătoarele la distanță | lucrează cu echipament transmisie distanță | lucrează cu stațiile de transmisie aflate la distanță,Manipulează echipamente care sunt utilizate pentru radiodifuziune din locații care sunt departe de postul central. Unitatea „pickup” (RPU) este cel mai frecvent instrument pentru această comunicare.,http://data.europa.eu/esco/skill/af529b5d-a055-4dfa-a386-1b1c1c8670e3 | http://data.europa.eu/esco/skill/0256f6b0-f4a9-4c5e-9cfd-96d58a2a70fe | http://data.europa.eu/esco/skill/0a88a13f-693a-4dde-b44c-22e6f98fabc6,utilizează echipamente de transmisiune | operează echipamentele radio | operează echipamente de comunicații
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8afe68ff-b261-4fa8-ab25-bb30b0e5c292,grafică animată,released,knowledge,cross-sector,,"Tehnicile și programele informatice care creează iluzia mișcării, cum ar fi tehnica cadrelor-cheie, Adobe After Effects și Nuke.",http://data.europa.eu/esco/isced-f/0211,tehnici audiovizuale și producție mediatică
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8b94aa1e-89c9-459d-b3b4-1dfab8dec2df,utilizează biblioteci de software,released,skill/competence,sector-specific,folosește biblioteci de software | utilizează biblioteci pentru software | utilizează biblioteci pentru programare | folosește biblioteci pentru programe informatice,Utilizează colecții de coduri și pachete de software care capturează proceduri frecvent utilizate pentru a ajuta programatorii să-și simplifice munca.,http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c,"gestionează, colectează și stochează date digitale"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bbdb795-0deb-478f-91e4-5238867ed8ba,terminologie blockchain,released,knowledge,sector-specific,termeni blockchain,"Termeni utilizați în domeniul blockchain, care includ: cont, atestare, bloc, eroare bizantină, monedă, consens, cripto-, aplicație descentralizată (DApp), DeFi, identitate digitală, registru distribuit, criptare, ether, bifurcație, hiper-registru, arbore Merkle, minerit, nod, NFT, dovada autorității, dovada deținerii, dovada activității, blockchain public/privat, fără nivel de încredere, dovada valabilității, atac 51 % etc.
	",http://data.europa.eu/esco/isced-f/0612,proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8bc3c77c-30c3-45e6-bd61-069ba433ecfe,infrastructură pentru software de e-learning,released,knowledge,sector-specific,infrastructură software e-learning | infrastructură și aplicații de e-learning,Caracteristicile infrastructurii și specificațiile necesare pentru crearea mediului de învățare online care oferă publicului experiențe de învățare.,http://data.europa.eu/esco/isced-f/0613,analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8c88d336-c249-4537-b26e-d679a85c4b9b,Ajax Framework,released,knowledge,sector-specific,,"Mediile Ajax de dezvoltare de software, care oferă caracteristici și componente specifice care sprijină și ghidează dezvoltarea de aplicații web.",http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17 | http://data.europa.eu/esco/isced-f/0613,cadre software | analiza și dezvoltarea de aplicații și software
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ca08a35-2d2e-46f5-b440-8fc8ce736287,aplică măsuri de agricultură de precizie,released,skill/competence,sector-specific,,"Utilizând tehnologii și echipamente moderne cu sisteme de poziționare de înaltă precizie, sisteme de geocartografiere și/sau sisteme automate de direcție pentru activități agricole.",http://data.europa.eu/esco/skill/64acded2-d944-4f85-a703-cfe9375f706a,exploatează utilaje agricole sau forestiere
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8d17898e-cd9c-444d-b084-8708a5447747,operează echipamente de imagistică medicală,released,skill/competence,sector-specific,,"Produce imagini medicale de înaltă calitate folosind echipamente de imagistică medicală avansate din punct de vedere tehnologic, cum ar fi TC (tomografie computerizată), IRM (imagistică prin rezonanță magnetică), aparatele mobile cu raze X, ultrasonografia (US), medicina nucleară cu tomografia prin emisie de pozitroni (PET) și tomografia cu emisie de fotoni individuali (SPECT).",http://data.europa.eu/esco/skill/872c0ddb-f056-4f51-afac-fc3d6fae0f5b,operează echipamente medicale
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8dcc1c68-1ebe-412b-b437-cab3c26da509,înregistrează datele testelor biomedicale,released,skill/competence,cross-sector,,"Utilizează tehnologia informației pentru a înregistra și a analiza cu precizie datele provenite din teste biomedicale, întocmind rapoarte privind datele și transmițând rezultatele persoanelor corespunzătoare.",http://data.europa.eu/esco/skill/6a7fc30d-af16-4cc5-a957-29d174bdb61c | http://data.europa.eu/esco/skill/561c2525-5bd8-4d86-8f45-820f4be7db93 | http://data.europa.eu/esco/skill/328733a7-6d84-420d-a65c-2a8014fadc60,"gestionează, colectează și stochează date digitale | prezintă rapoarte privind rezultatele testelor | înregistrează datele încercărilor"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8deb6cb7-15e3-4fd7-a9eb-644c23de95fa,utilizează un program de stenografiere pe computer,released,skill/competence,cross-sector,,Utilizează software de stenografiere pe computer pentru a scrie și a traduce semnele stenografice și a le transpune în stenograme tradiționale lizibile.,http://data.europa.eu/esco/skill/7df4c2c2-6d09-498d-9ad5-eb4ac6f4db1a | http://data.europa.eu/esco/skill/446a36a5-2376-439f-b46b-4a214ba0acdf,"stenografiază | utilizează software de prelucrare de text, de editare și de prezentare"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8e46491b-7ae4-4add-bb6f-b8854e73c914,asigură mentenanța aparaturii de iluminat,released,skill/competence,sector-specific,se ocupă de aparatura de iluminat,"Instalează, verifică și repară echipamente de iluminat automatizate și întreține software-ul acestuia.",http://data.europa.eu/esco/skill/9f436e91-bc51-4d18-a3c7-17c1271e2ed0 | http://data.europa.eu/esco/skill/ec0401f1-f690-46be-934b-f6f5611085f5,"asigură întreținerea aparaturii de iluminat | întrețin echipamente electrice, electronice și de precizie"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8e91c9b3-45de-4db2-91df-138d10031cf0,înregistrează citirile transmițătoarelor,released,skill/competence,sector-specific,,"Înregistrează citirile transmițătoarelor, cum ar fi calibrările echipamentului de control la distanță, măsurătorile performanței echipamentului, măsurătorile intensității antenei și alte citiri.",http://data.europa.eu/esco/skill/be6ab363-3de1-427f-a8ef-85d5b0250822 | http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,raportează fapte | culeg informații din surse fizice sau electronice
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8ee39fb7-8b46-490e-ae21-6e8b32854dd6,gestionează sisteme de softuri pentru dispecerizare,released,skill/competence,sector-specific,,"Gestionează sisteme de softuri pentru dispecerizare pentru a executa sarcini precum generarea de comenzi de lucru, planificarea rutelor și alte activități.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utilizează instrumente digitale pentru controlul mecanismelor
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8efa6a7a-6556-4cb8-908d-59d3b5c58d2f,monitorizarea și raportarea în domeniul tehnologiilor de tip cloud,released,knowledge,sector-specific,raportare de tip cloud | raportare și monitorizare a activității de servicii electronice cloud | monitorizare de tip cloud,"Indicatori și alarme care utilizează servicii de monitorizare a tehnologiilor de tip cloud, în special indicatori de performanță și de disponibilitate.
	",http://data.europa.eu/esco/skill/bd14968e-e409-45af-b362-3495ed7b10e0 | http://data.europa.eu/esco/isced-f/0612,tehnologii cloud | proiectarea și administrarea de baze de date și rețele
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f113113-aa20-48f7-8da1-ac0051505d03,analizează rezultatele controalelor de calitate a laptelui,released,skill/competence,occupation-specific,interpretează rezultatele testelor de calitate a laptelui | analizează rezultatele controalelor asupra laptelui,Analizează și documentează rezultatele controalelor de calitate a laptelui în legătură cu standardele profesionale și cerințele comerciale. utilizează în mod eficient software de testare a laptelui și interpretează rezultatele.,http://data.europa.eu/esco/skill/ec528c47-65f4-4187-9dc1-5a8889f84a06 | http://data.europa.eu/esco/skill/57231a22-4da7-49c8-97b8-75672feadf1e,analizează operațiuni comerciale | gestionează datele cantitative
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f32e02a-9290-47ab-ad28-6567bfc2f17a,proces de proiectare pentru sisteme bazate pe blockchain,released,skill/competence,sector-specific,proces de proiectare pentru arhitectura aplicației blockchain | proces de proiectare pentru tehnologia blockchain | proiectarea unui sistem bazat pe blockchain,"Procese de proiectare pentru sisteme bazate pe blockchain, care implică identificarea clară a problemelor care trebuie rezolvate de tehnologia blockchain, specificarea cerințelor de afaceri, identificarea unui mecanism de consens, alegerea celei mai potrivite platforme blockchain, proiectarea nodurilor blockchain, planificarea configurației blockchain, construirea API-urilor blockchain, proiectarea interfețelor pentru utilizatori și integrarea acceleratoarelor pentru optimizare.
	",http://data.europa.eu/esco/skill/b590d4e5-7c62-4b4a-abc2-c270b482e0ce,proiectează sisteme sau aplicații tic
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f6ed69b-29d0-4c01-81ba-f05920a185f3,administrare digitală,released,knowledge,occupation-specific,administrare a cercetării digitale,"Domeniu care se ocupă cu întreținerea și conservarea cercetării digitale și cu adăugarea de valoare la aceasta.
	",http://data.europa.eu/esco/isced-f/0322,"biblioteconomie, arhivistică și documentare"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/8f849584-2326-4e7b-9a3e-d40d7cdb729f,operează centrul de control integrat electronic al trenurilor,released,skill/competence,occupation-specific,,"Operează centre de control integrat electronic, unde impiegații aplică sisteme și echipamente tehnologice de operare moderne pentru controlul mișcării trenurilor pe secțiuni lungi de cale ferată.",http://data.europa.eu/esco/skill/494b8057-daf5-46a0-b33b-416e0115c30a,utilizează instrumente digitale pentru controlul mecanismelor
